location_name,name,restaurant_id,restaurant_address,description,detailed_description,image,lat,lng,rating,reviews,restaurant_type
London,Vagabond,0973bddb-e45b-4871-a584-458c36904520,Unit 20  Osborne Road  London  United Kingdom,,,,51.568909,-0.110768,,,
London,Village Pizza,85d75ffe-349d-4ea9-b796-f166c192db14,230 Old Kent Road  South East London  United Kingdom,,,,51.489681,-0.079693,,,
London,Star Pizza,d591f71a-b64a-488c-8931-13a303d1e183,347 Ladbroke Grove  London  United Kingdom,,,,51.523806,-0.213864,,,
London,Pieminister,8f1ab1cb-d7df-4001-b5b5-3fb07f1f3164,Boxpark  Unit 60  2-4 Bethnal Green Road  London  United Kingdom,,,,51.523551,-0.076148,,,
London,The Lord Northbrook,0a36f5be-dc9f-484c-a072-f29ef12aec03,116 Burnt Ash Rd  London  United Kingdom,,,,51.450903,0.012277,,,
London,Munch Plaice,724e6ee0-1c7c-4698-9f41-92c519a3c519,14  New Broadway  Uxbridge Road  Hillingdon  United Kingdom,,,,51.531277,-0.449173,,,
London,Tiffin Box,b1e333c2-2d31-4300-8020-35cd53f05745,9 Cazenove Road  London  United Kingdom,,,,51.564248,-0.072362,,,
London,Taylor St Baristas,7e05b139-87d7-4925-9d02-e480922fb936,8 South Colonnade  London  Canary Wharf  United Kingdom,,,,51.504722,-0.021988,,,
London,Pret A Manger,3d0260d7-1580-4aea-a703-45e1e857e391,Heathrow Airport Terminal 4 Airside   Airside Lounge  London  United Kingdom,,,,51.459796,-0.4478,,,
London,Pitfield London,fdfdd781-34f4-40b4-879a-bf0f0b437ae1,31-35 Pitfield Street  London  United Kingdom,,,,51.527186,-0.083806,,,
London,Akash Tandoori,3df2b9ac-6928-4238-aeaf-656bb8a368ac,220 Broadway  Bexleyheath  United Kingdom,,,,51.457662,0.138464,,,
London,KFC,ae71420a-de9f-4328-ac96-1b41e9b4b1cd,7 East Avenue  Town Centre  Hayes  United Kingdom,,,,51.507385,-0.418153,,,
London,Sheesh Mangal Turkish Cuisine,f924fc3a-1106-4fb8-a8dd-82fda262a037,82 Central Road  Worcester Park  United Kingdom,,,,51.378139,-0.240502,,,
London,Cafe Grove,632cbc28-8ac6-4b7b-9bba-aa5ced482bae,7 Grove Park Rd  London  United Kingdom,,,,51.481603,-0.269818,,,
London,Perfect Fried Chicken,a274593f-2484-42ef-989a-03e2fe736e26,1369 London Road  London  United Kingdom,,,,51.40802,-0.121843,,,
London,Bluewaves,ea7ddc81-4aa0-4645-96b6-46db0d9ae173,60 S End  Croydon  United Kingdom,,,,51.365497,-0.099188,,,
London,Marianna,13d21aef-0e83-4504-b4d5-db604dfe1758,368 Manford Way  Chigwell  United Kingdom,,,,51.61281,0.114941,,,
London,Me Love,3ac3dd13-479c-4316-b606-765db2a09384,100 Avenue Road  London  United Kingdom,,,,51.543709,-0.174182,,,
London,Mr Lee,188bc05e-bceb-46c5-8723-0c67b18214e3,132 Rochester Way  London  United Kingdom,,,,51.467343,0.028658,,,
London,Collins Fish Bar,e848b27b-6fcd-49ad-9387-c16b255fd036,193 Garratt Lane  London  United Kingdom,,,,51.450369,-0.189773,,,
London,The Traditional Fish Bar,b317eb7e-578e-4d26-90aa-1c60bcbd8c52,28 Christchurch Road  Merton  London  United Kingdom,,,,51.417686,-0.177899,,,
London,Woody Grill Kilburn [2],b7600d5a-fb6b-474c-8fba-1354b35543cc,321-323 Kilburn High Road  London  United Kingdom,,,,51.54446,-0.201177,,,
London,Curry Garden,c1945b5c-4bd3-4c5d-836a-80b84a211c72,166 Lower Road  London  United Kingdom,,,,51.492369,-0.04596,,,
London,Modern China,62f84838-2419-44c4-b83d-6cc4e6c9b0b8,113 Elmers End Road  Beckenham  United Kingdom,,,,51.404909,-0.056177,,,
London,K2 Indian,31f87153-30fe-4bf2-9204-c2981318b885,440 Durnsford Road  London  United Kingdom,,,,51.439871,-0.197244,,,
London,Spice Express INDIAN TAKEAWAY,49775403-9e23-4b0f-8d1e-386892376ed0,Manor Drive North  New Malden  United Kingdom,,,,51.384714,-0.26173,,,
London,Favourite Chicken & Ribs,9303d3b2-1ed9-4af5-8cf5-a4d4f35e0abd,547 Barking Road  London  United Kingdom,,,,51.527207,0.031035,,,
London,Sams Cafe,65c2cdff-916a-426c-b1e1-d86b0b53fc2d,221 Church Road  London  United Kingdom,,,,51.566509,-0.02109,,,
London,Haggerston Espresso Room,99f934be-4d95-4b35-9255-be08376d204d,13 Downham Road  London  United Kingdom,,,,51.538976,-0.077686,,,
London,Cafe Du Metro,8989be74-edd6-4be6-a812-eaf86ebc21a5,140 High Road Leyton  London  United Kingdom,,,,51.554677,-0.005176,,,
London,Jennys Burgers,9869627d-09c9-4fc4-818c-fa35ad51de74,12 Station Way  London  United Kingdom,,,,51.469975,-0.069215,,,
London,Hemans West Indian Bakery,d0c1b7f2-28e3-4fc7-b0cc-db5ebc8ed7c7,523 Seven Sisters Road  London  United Kingdom,,,,51.57906,-0.081525,,,
London,Bertie Roosters,90ce08d4-60ad-49df-8246-c12a2a5adc81,30A Lee High Road  London  United Kingdom,,,,51.461954,-0.007957,,,
London,Grota Smaku,a4c23af5-c9b7-4832-a702-0e33c968cc0b,98 High Road  London  United Kingdom,,,,51.578553,-0.072937,,,
London,Chick N Ribs,fb483855-6c09-4bb3-86ad-079aa4b1b5bc,295 Mitcham Road  London  United Kingdom,,,,51.421399,-0.160528,,,
London,Pizza Go Go,0d74ed32-aa9f-4f67-bb3b-aec65a08b965,82 Brighton Road  Town Centre  Purley  United Kingdom,,,,51.333401,-0.122856,,,
London,Yipin China,2dc99d9d-4ecd-49ae-80a4-9aef9183908e,70-72 Liverpool Road  London  United Kingdom,,,,51.536248,-0.106961,,,
London,The Pantry,56cf92e9-2ec9-4220-8f25-b842590aca63,83 Colney Hatch Lane  London  United Kingdom,,,,51.599646,-0.147531,,,
London,Tasty Chick 'N' Pizza,39140731-406d-4820-92bb-ee31ee153658,159 Devons Road  London  United Kingdom,,,,51.520348,-0.019656,,,
London,Jels Cafe,f133fee2-25fe-498b-b356-83f1995115fe,370 Cricklewood Lane  London  United Kingdom,,,,51.562921,-0.197682,,,
London,Prezzo,75574bdd-1ec4-41ae-899f-d567e66836a0,97-101 The Broadway  London  United Kingdom,,,,51.615522,-0.245489,,,
London,Philly J's,af4d1a5f-1007-4f56-bb07-4c19e6c31acd,34 Thomas Street  London  United Kingdom,,,,51.490579,0.066566,,,
London,Real China Chinese Takeaway,e4fd187e-6903-402b-ac1b-05e345fe4d35,141 Trafalgar Road  London  United Kingdom,,,,51.484662,0.002788,,,
London,Tai Pan Express,871b6036-df4c-4892-99c7-7d6d62d656eb,149 High Street  Town Centre  Ruislip  United Kingdom,,,,51.572656,-0.422628,,,
London,new garden takeaway,9d5c7f63-1487-4d2a-abee-020e6fbb7f75,Station Approach  Ruislip  South Ruislip  United Kingdom,,,,51.555087,-0.40109,,,
London,The Bread & Bean,b0a41469-52ad-4a20-b587-9c44188b602c,37 Junction Rd  London  United Kingdom,,,,51.564359,-0.134987,,,
London,Burger & Lobster,a80aee9d-99b8-4216-98ca-d83b93856cff,29 Clarges Street  London  United Kingdom,,,,51.506993,-0.145526,,,
London,Sea Shell Fish Bar,ee6d9688-40aa-4424-be09-bf9e27249bb5,273 Hertford Road  Enfield  United Kingdom,,,,51.66054,-0.046276,,,
London,Starfish & Chips,fc33a870-51ec-4eaf-bd91-7b36701a755f,75 Belgrave Road  Ilford  United Kingdom,,,,51.562478,0.063619,,,
London,Pizza Express,703c6087-7b01-4364-931a-2a9ddaf952bb,48 George Street  Croydon  United Kingdom,,,,51.373944,-0.097895,,,
London,Khana Peena Restaurant,eb5dfb0c-fecb-415a-9609-d030868b5831,177-179 Brighton Rd  South Croydon  United Kingdom,,,,51.356442,-0.097625,,,
London,Naz Balti,90da1a68-3cd3-4b7f-848c-95841068d6a9,20 Church Street  Twickenham  United Kingdom,,,,51.446829,-0.327338,,,
London,Chinagaga,cc75d73f-b757-4892-a2e3-5e9439f55dd7,58 Mayplace Road West  Bexleyheath  United Kingdom,,,,51.457992,0.150572,,,
London,Dosti,a8bb9651-9eb5-4a84-b5bc-cd91b7f8ffb6,1334B London Road  London  United Kingdom,,,,51.408237,-0.121302,,,
London,Spring Onion,034e4d66-34cd-4e5e-bece-5fb50b70a5cd,6 Little Ealing Lane  London  United Kingdom,,,,51.498375,-0.306045,,,
London,Cockney's Pie & Mash,6b4baab3-5af9-41c7-be46-29a12b1cf96b,North Kensington  Ladbroke Grove  United Kingdom,,,,51.521139,-0.209781,,,
London,Sem's Cafe,02488e93-238a-4cd5-adf6-7a7ea9e3c620,37-39 Padfield Road  London  City of London  United Kingdom,,,,51.465318,-0.100163,,,
London,Gochisou,22ce1741-3af1-4a4c-819c-08f30f2c2aef,1 Barley Mow Passage  London  United Kingdom,,,,51.492035,-0.261644,,,
London,Caffe Blacks,70f74db5-06e9-452e-be95-d77508a10854,920 Brighton Road  Purley  United Kingdom,,,,51.339548,-0.115556,,,
London,Margalla Grill,a6e2ff44-f767-47e7-a9a5-76819acec130,255 Green St  London  United Kingdom,,,,51.540211,0.032647,,,
London,Rishta,c020e7a9-84de-410b-9a28-a6d26b5bc4d8,3 Marechal Niel Parade  Sidcup  United Kingdom,,,,51.430589,0.083453,,,
London,cafe delight II,99185768-0fa5-4601-b5e0-9cd1fe2e2476,5 Station Parade  Sutton  United Kingdom,,,,51.358961,-0.191071,,,
London,Doneagles,a9d4b75d-d966-443d-88e2-663691f657f8,31 Whitehorse Lane  London  United Kingdom,,,,51.398306,-0.091052,,,
London,Prezzo Restaurant,c0bd0da8-261d-4ac7-881e-7cdf593ceb61,183-185 Eltham High Street  London  United Kingdom,,,,51.450876,0.058321,,,
London,Deli X,e43c22c3-3e11-4557-996e-3aa206b8a359,156 Deptford High Street  London  United Kingdom,,,,51.479226,-0.025975,,,
London,Coffee Inn,be7fda13-31a5-4890-9489-97651a578f99,625 Lea Bridge Road  London  United Kingdom,,,,51.576787,-0.01133,,,
London,Plough Bakery,896ac42e-2430-406a-a9c4-73f8b3878e74,374 Malden Road  Worcester Park  United Kingdom,,,,51.384888,-0.251717,,,
London,The Chambers Restaurant,0b4cef9f-8af3-4cbd-b73b-7daeb3838c95,132 Lauriston Road  London  Hackney  United Kingdom,,,,51.537143,-0.044741,,,
London,Comedor Grill and Bar,4c7f112c-185a-41d7-98cf-121f6e5ab4d7,176 Upper Street  London  United Kingdom,,,,51.541582,-0.10305,,,
London,Roosters Piri Piri,c8566dc0-d19b-4660-877a-8142400b25e6,41 Cranbrook Road  Ilford  United Kingdom,,,,51.559609,0.06992,,,
London,Crystal Cafe,30f96c19-f9c3-448d-bec8-057da44c2ced,44 Chingford Mount Road  London  United Kingdom,,,,51.6094,-0.017387,,,
London,Aobaba,74224025-6f96-4c2c-af3e-63003899885e,17 Wood Street  Kingston upon Thames  London  United Kingdom,,,,51.412281,-0.305746,,,
London,Mac's,65d8e145-258c-40aa-8203-d71c8c420a64,253 Portland Road  London  United Kingdom,,,,51.393131,-0.066645,,,
London,Cinnamon,924e29e6-2760-49d6-ba21-c05132aead16,10 Upper Brockley Road  London  United Kingdom,,,,51.470711,-0.030587,,,
London,Hyderabad Darbar,c857ccc5-b328-4f68-bf2e-50d3c7c276d8,60-62 Green St  London  United Kingdom,,,,51.544871,0.031684,,,
London,Elmers End Bakery,2f7b02e9-11a2-4a83-8278-a685a728cd00,125 Croydon Road  Beckenham  United Kingdom,,,,51.398863,-0.042155,,,
London,Cafe Godiva,cf5cb60f-0621-482b-8984-b4b8dc0a0f59,London  United Kingdom,,,,51.499145,-0.164027,,,
London,Sea Rock Club,fea8d87f-28ed-45aa-8084-a191a11ba86b,672 High Road  London  United Kingdom,,,,51.612547,-0.175618,,,
London,Indian Punjabi Express,047652a7-5692-4904-b89c-f41ea095767c,217 Station Road  Harrow  United Kingdom,,,,51.583954,-0.332476,,,
London,Bella Vita,e1cc1367-6360-49f1-bc57-01f3101583f5,164 Addington Road  South Croydon  Croydon  United Kingdom,,,,51.343685,-0.062131,,,
London,Papa John's,0e343822-d0b3-4a07-8230-5481c9fb34be,207 Cricklewood Broadway  London  United Kingdom,,,,51.557503,-0.216475,,,
London,Tazza,c24961f4-14e4-4bb6-9ea6-0c9ac0e245d3,352 High Rd  Woodford Green  United Kingdom,,,,51.609098,0.021648,,,
London,masala grill restaurant,44ce797c-c0da-4a66-9252-e209ec437d66,159 Saint Mary's Lane  Upminster  United Kingdom,,,,51.556356,0.250687,,,
London,Mumbai Express,47f45ff0-96c4-4a1d-b4a5-3028ea3ffa53,157 Beckenham Road  Beckenham  United Kingdom,,,,51.408806,-0.040779,,,
London,The Golden Tiger,9e5ca283-680b-4980-a77e-8b66447c5205,54 Honor Oak Park  Thamesmead  London  United Kingdom,,,,51.449427,-0.043747,,,
London,Phoenix,c2443ee9-1a1b-4fae-be72-b412f3b4a72b,3 Spring Road  Feltham  United Kingdom,,,,51.439119,-0.418614,,,
London,Karahi Express,8a0d4e7a-9d9c-46e3-bec1-51936c590c95,746 Uxbridge Road  Hayes  United Kingdom,,,,51.52049,-0.414742,,,
London,The Gurkha's Inn Nepalese Restaurant,a9a64345-c672-4e52-a012-583bba3721fc,York Street  Twickenham  United Kingdom,,,,51.447115,-0.327947,,,
London,Instanbul Kebab House,cd8e8733-4ce0-4d90-9481-9573084a179a,14 Green La  Chislehurst  United Kingdom,,,,51.420396,0.069516,,,
London,La Fiamma,eb04f43d-3e70-4c6d-81bc-a8f6ed5a7c85,Old Park House/Hampton Ct Rd  East Molesey  United Kingdom,,,,51.406852,-0.338601,,,
London,DFC,8a673120-0023-4559-bd9c-261642684d4a,99 Plumstead High Street  London  United Kingdom,,,,51.487863,0.090968,,,
London,Domino's Pizza - London - Wapping,2371a01c-d4af-4917-bc7a-548fe11bfba8,50 The Hwy  London  United Kingdom,,,,51.509335,-0.063309,,,
London,543 Gants Hill Cafe,66f8a01e-f191-43c0-8051-88d6eff63270,543 Cranbrook Road  Town Centre  Ilford  United Kingdom,,,,51.575859,0.066021,,,
London,Caffe Nero,c8dd7059-e61b-4455-8aa1-829bd550e10e,18 Clifton Road  London  United Kingdom,,,,51.525706,-0.179402,,,
London,Durak,fbe8d570-f177-43c7-8608-066a567a9fb6,390 West Green Road  West Green  London  United Kingdom,,,,51.586364,-0.094845,,,
London,Cadillac Diner,33ae8fe8-e56a-430d-8368-272cc0e5fd0a,147 Wickham Road  Croydon  United Kingdom,,,,51.374604,-0.050232,,,
London,Saravanaa Bhavan,1fa84093-77ab-4701-a946-d6238f67a27a,115-127 Cranbrook Road  Ilford  United Kingdom,,,,51.561648,0.068654,,,
London,Dee Light Bakery,81cfc858-93ea-45ef-b39b-cedcdd4dde82,14 Ritherdon Road  London  United Kingdom,,,,51.438168,-0.15552,,,
London,Top Friers Fish Bar,a865b9a8-1a01-4ff8-8a7f-86cee08bff92,Invicta Parade  High St  Sidcup  United Kingdom,,,,51.424544,0.106826,,,
London,Hampstead Spice,e8a29798-c9dc-4a5a-afec-06b21c258f44,448 Finchley Road  Childs Hill  United Kingdom,,,,51.562745,-0.197119,,,
London,The Woody Grill,4e01e606-18a2-4b86-9659-96fa882fdb92,1 Camden Road  London  Camden  United Kingdom,,,,51.539549,-0.142106,,,
London,The Fairies of London,f2beb039-a6d0-4efa-8373-1fc86b3bff13,12 Wade's Hill  London  United Kingdom,,,,51.635676,-0.102948,,,
London,Sonargaon Tandoori,fd1e3ceb-030a-4c65-89e1-153a014a138b,42 Glebe Way  Town Centre  West Wickham  United Kingdom,,,,51.37515,-0.011577,,,
London,Raunka Punjab Diyan,5068bc2b-82a2-444d-959d-9837be0c6ca0,464-466 Lady Margaret Road  Southall  United Kingdom,,,,51.529372,-0.372446,,,
London,Devran Restaurant,ea012668-935e-4895-b4d2-708fee026b55,485-487 Green Lanes  London  United Kingdom,,,,51.580618,-0.0995,,,
London,Taj Mahal,a522272b-4b20-41ec-9658-5c5a91cdc4c2,66 Brigstock Road  Town Centre  Thornton Heath  United Kingdom,,,,51.39831,-0.10103,,,
London,Star Cafe,d4a770c5-50c9-46a3-b397-a9ab220477f0,13 High St  Sidcup  United Kingdom,,,,51.425171,0.104931,,,
London,Sharon's Bakery,f113661d-41e8-4351-94a7-f10845d57f9f,Russell Parade  Golders Green Road  London  United Kingdom,,,,51.578255,-0.207517,,,
London,Spice Lodge,af75a46f-a026-4cf3-9bae-4d6a8369ea22,59 Park Road  Kingston upon Thames  United Kingdom,,,,51.415451,-0.288393,,,
London,The Corner Terrace,0c098ffb-dc02-42c6-96ae-38f000270fee,1A Grosvenor Parade  London  United Kingdom,,,,51.50979,-0.286504,,,
London,Cafe Du Midi,4553308a-2455-4b59-b17c-87fd75f25306,9 The Broadway  London  United Kingdom,,,,51.607459,-0.001339,,,
London,Zenith Fried Chicken,e444af79-90a9-4ae5-832f-62f89f8a27e5,23 Herbert Road  London  United Kingdom,,,,51.480672,0.069805,,,
London,Lordship King Kebab,e642fa7c-f23d-4e16-acd0-6fd5e0cfacab,464 Lordship Lane  London  United Kingdom,,,,51.598052,-0.090421,,,
London,The Banc,2357d158-6fd1-4203-bbb2-b2da3467aadb,261-263 W Green Rd  London  United Kingdom,,,,51.586354,-0.088694,,,
London,Aytens Cafe,a3590b2f-ccdb-414e-b00e-1269caaa24be,295 Southend Lane  London  United Kingdom,,,,51.42738,-0.030321,,,
London,Poornima,70a7c6c7-0cba-4cd2-abb5-27c33f78a6a0,16 South Road  Southall  United Kingdom,,,,51.510441,-0.376134,,,
London,Perfect Fried Chicken PFC,e35821ad-cce6-4af3-bf6e-ed11863d1d87,21 Blackstock Road  London  United Kingdom,,,,51.564184,-0.103384,,,
London,Feedwell Cafe,423cbb32-cc78-442e-9716-b7a606aac931,270 Ewell Road  Surbiton  United Kingdom,,,,51.384814,-0.294292,,,
London,Times Pizza,6e15b83a-60e5-41af-b490-3d86a4f761de,287 Southwark Park Road  London  United Kingdom,,,,51.492213,-0.061033,,,
London,Cafe Blanca,1c6e7bab-1d0a-4c7c-b55d-97375a4a9028,298 Battersea Park Road  London  United Kingdom,,,,51.471568,-0.16818,,,
London,Cafe Royal,57bc7ee1-380c-41d8-9ec3-24cd7eddb2c5,20 Abbey Road  London  United Kingdom,,,,51.529752,-0.26971,,,
London,Coffee Monkey,f29d8248-90c1-4cca-ba6c-8347bf601cd7,1 Lansdowne Road  Croydon  United Kingdom,,,,51.376615,-0.097229,,,
London,Harput Best Kebab,850ef06b-e087-4cdf-8a5e-ab4e1da9d823,240C Seven Sisters Road  London  United Kingdom,,,,51.56337,-0.10711,,,
London,Curry Mahal,367ac60a-f3cd-45a6-9e94-676fd73b5289,87 Station Road  Sidcup  United Kingdom,,,,51.432238,0.102379,,,
London,Chutney Tandoori,45b5f37f-ce4b-4224-aa89-be403c17564e,11 Blackheath Road  London  United Kingdom,,,,51.473931,-0.020132,,,
London,Pizza On Demand,1f48a59c-cae8-4b21-b30d-2ccbec34b5cf,312 Croydon Road  Beckenham  United Kingdom,,,,51.403255,-0.036374,,,
London,Naseem's,441ba68d-0f35-4553-bd5b-7769731b3d00,800 Harrow Road  Wembley  United Kingdom,,,,51.555113,-0.315505,,,
London,The Black Hummingbird,dcfccf96-8ea6-43a0-aff9-deea60b62260,49 London Road  London  United Kingdom,,,,51.439691,-0.056194,,,
London,La Fonda De Maria,dd19aa02-5776-4209-8ea8-c0bdccfa093a,156 High Road  London  United Kingdom,,,,51.58016,-0.072611,,,
London,Mazil Restaurant,a08190a8-e5fd-4de3-9590-701d79491de1,20 The Concourse  London  United Kingdom,,,,51.624912,-0.058951,,,
London,Fabulous Chicken & Pizza,fe32eb6e-72a6-4b24-a631-b4c4bec810cf,18 Mitcham Lane  London  United Kingdom,,,,51.428407,-0.132217,,,
London,Perfect Fried Chicken,5079641c-d786-4b1b-89e1-1db7bb159c2e,2 Broadway  West Ealing  London  United Kingdom,,,,51.510996,-0.319678,,,
London,Meat People,7ff7731e-cc01-4a18-94a1-6c11d9f5c889,4-6 Essex Road  London  United Kingdom,,,,51.536627,-0.101089,,,
London,E9 Cafe,0a5e93bf-af17-47af-9402-cf51a82a3ada,267 Well Street  London  United Kingdom,,,,51.544997,-0.046385,,,
London,Ning Fung,f367cb99-2f7b-482a-82a0-9930a29e816f,75 Upper Tooting Road  London  United Kingdom,,,,51.43395,-0.162448,,,
London,Dragon Palace,f976dfad-e72c-4446-8408-4c4ae517b76c,86 Chingford Mount Road  London  United Kingdom,,,,51.610899,-0.017879,,,
London,Greggs Plc,e73aff44-7e24-46a1-8f40-01f7606f4c39,758 London Road  Town Centre  Thornton Heath  United Kingdom,,,,51.393819,-0.114129,,,
London,Spurs FC Cafe,ca660956-5924-494a-bd60-9480dfc54b44,74 White Hart Lane  London  United Kingdom,,,,51.605176,-0.072994,,,
London,Jerk Hut,4be21fbe-48ba-4c28-be30-aeff1e6d199a,257 Hoe Street  London  Waltamstow  United Kingdom,,,,51.581083,-0.01823,,,
London,Favorite Chicken & Ribs,7cff314c-fdb0-40e9-9fd4-73b8d60fed42,15 Victoria Road  Ruislip  United Kingdom,,,,51.573429,-0.412994,,,
London,King Cafe,b9e68e83-923a-4a31-b059-5d7d2c17f43d,196 Kingston Road  Town Centre  New Malden  United Kingdom,,,,51.402601,-0.272011,,,
London,Oriental Way,b8ce51f6-06fd-4f60-94e1-2ac9fb916216,163A Mitcham Road  London  United Kingdom,,,,51.423915,-0.162493,,,
London,Bar Tozino,98d14dc7-52d9-4cca-975e-7af606251633,Lassco Ropewalk  Maltby Street  London  United Kingdom,,,,51.499539,-0.076046,,,
London,Horn Lane Kebabs & Burger House,39bb1325-21ab-4163-bedd-3c41a8df1995,237 Horn Lane  London  United Kingdom,,,,51.516419,-0.267984,,,
London,Yami,f7d280ee-d75b-4dd7-a7bc-5efaedc7dafa,69 High Street  Town Centre  New Malden  United Kingdom,,,,51.401545,-0.256255,,,
London,Pakhtoonkhwa Restaurant,9424b68b-b5dd-4a49-bab1-b65b4778369f,76 Green St  London  United Kingdom,,,,51.544572,0.03181,,,
London,Hoviwa,19ab2935-75c9-41e6-aeec-14ede9457b96,100 Lincoln Road  Enfield  United Kingdom,,,,51.647207,-0.071334,,,
London,Park View Cafe,6c8954c2-bd5c-421b-89ca-3f94d4947fb5,Manor House  Green Lanes  London  United Kingdom,,,,51.571047,-0.09638,,,
London,Pret A Manger,4e92af7d-eab4-4113-b388-5bf53dcd9a4b,211-213 Baker Street  London  United Kingdom,,,,51.523057,-0.158143,,,
London,Shake Shack,7354d9a7-1e66-4ad0-85c1-b9b5d4965617,24  Market Building  The Piazza  Covent Garden  London  United Kingdom,,,,51.511586,-0.122813,,,
London,Pret A Manger,fb37fc7d-0ac2-442b-96e9-ae125564b040,45 High St  London  United Kingdom,,,,51.51301,-0.304571,,,
London,Kampung,06531370-63be-4d77-ac31-239089e7faf1,879 Green Lanes  London  United Kingdom,,,,51.634902,-0.094028,,,
London,79 Clapton Cafe & Restaurant,f25876f7-5fb2-41df-8e6c-189158063355,79 Upper Clapton Road  London  United Kingdom,,,,51.563206,-0.058498,,,
London,Winchmore Hill Cafe,4eac2516-7acf-4de4-8990-6fa1dd0f2c79,744 Green Lanes  London  United Kingdom,,,,51.630907,-0.096262,,,
London,Wing Lee,e4745e67-7894-4a74-b104-ec346c51fa0f,295 Sydenham Road  London  United Kingdom,,,,51.427233,-0.040619,,,
London,Millenium Fried Chicken,a50baf60-d20d-4ec6-9632-ace04b9e6258,13 Church Road  London  United Kingdom,,,,51.589908,-0.225214,,,
London,Apni Rasoi,e8f6115b-fdb9-4480-b450-b8451e9b3e19,Botwell Lane  Hayes  United Kingdom,,,,51.509898,-0.423169,,,
London,Rapha Cycle Club,1b0f60e3-36ab-4d52-a88a-b224e167f66c,85 Brewer Street  London  United Kingdom,,,,51.510788,-0.136702,,,
London,Golden Pond Fish & Chips,04c4a18b-7ec4-44ab-b3c8-c2fd146aeea9,1 Thornton Road  Town Centre  Thornton Heath  United Kingdom,,,,51.393497,-0.11457,,,
London,The Bank,575a428f-1302-4fbc-9be3-6e30cc5ea765,269 Broadway  Bexleyheath  United Kingdom,,,,51.457563,0.137372,,,
London,Big Bowl Noodle,6288f1c7-674a-484d-81d0-13eb054b6910,194 Philip Lane  London  United Kingdom,,,,51.589139,-0.079931,,,
London,Papa John's,feed1a87-a7f2-47a1-9112-6529fd51c266,85 Lower Addiscombe Road  Croydon  United Kingdom,,,,51.379754,-0.083328,,,
London,The Pickhurst,b4cc1e41-5a7d-493c-81b2-13fa4c0e2f9f,Pickhurst Lane  West Wickham  United Kingdom,,,,51.383503,0.002383,,,
London,Le Moulin,bc0e68c9-f8a6-4f06-96d0-c3a9865dad0a,377 Lordship Lane  London  United Kingdom,,,,51.449547,-0.074612,,,
London,Happiness Cafe,898057c8-dc5a-4568-8c46-12672a376e88,Boston Manor Road  London  United Kingdom,,,,51.496693,-0.325368,,,
London,Carluccio's,fbf1f923-186d-4c5b-bf03-78f386536c32,Charter Quay  Kingston upon Thames  United Kingdom,,,,51.40954,-0.307842,,,
London,Chennai Dosa,89d20863-ba8e-4a8c-8ff8-21cc691af9e5,339 High Street North  London  United Kingdom,,,,51.543767,0.049639,,,
London,Roosters Piri Piri,f7fbed87-92ab-402e-8196-cf172a7f034c,South Road  Southall  United Kingdom,,,,51.510875,-0.375577,,,
London,Tandoori Mahal,1c85697b-e0ed-4ec5-9f55-8486a1d614c1,33-35 Abbotsbury Road  Town Centre  Morden  United Kingdom,,,,51.402209,-0.192258,,,
London,Greggs,e9c6b4cd-ae25-4aa7-8f65-77d31ab68fa1,148 High Street  Town Centre  New Malden  United Kingdom,,,,51.39955,-0.255447,,,
London,Cummin' Up,e27775ee-1ef5-4aef-b1f0-ec74352f8558,265E New Cross Road  London  United Kingdom,,,,51.475113,-0.039838,,,
London,Kebabish Original,3abed5f9-0da6-4db6-8643-4f3c5240cafd,349 Eastern Avenue  Ilford  United Kingdom,,,,51.576702,0.065038,,,
London,.molto pizza,48b44a4b-e599-493a-b8ea-af55e6df265b,7 Hale Lane  London  Mill Hill  United Kingdom,,,,51.613534,-0.250545,,,
London,The Oyster Shed,14833563-a54d-4da0-b93b-67d18ab88919,5 Angel Lane  London  United Kingdom,,,,51.509033,-0.089768,,,
London,Blue Elephant,e01f6b1c-9632-4aa6-97df-2184a4d68f8c,The Boulevard  Imperial Wharf  Townmead Road  London  United Kingdom,,,,51.472916,-0.181822,,,
London,The Barrel Boulangerie,5e09ec52-9fc0-4fed-903c-b1f7c3e895f1,110-112 Hoxton Street  London  United Kingdom,,,,51.53133,-0.080042,,,
London,Amera Rani,9dbeccf1-3fe4-436d-a039-e52ea0a7a179,248 Brighton Road  South Croydon  United Kingdom,,,,51.353188,-0.09814,,,
London,Dixie Chicken,dc4efc08-bffc-4c58-89fc-5d0d530e8114,97 Greenford Avenue  London  United Kingdom,,,,51.515431,-0.337323,,,
London,Fork Deli Patisserie,3ae26e5e-2caa-4903-94aa-021f26c5a9c4,85 Marchmont Street  London  United Kingdom,,,,51.525833,-0.125956,,,
London,Wing Wah Buffet,9742482a-e3a2-45ca-8bb4-51655a795391,4-6 Woolwich Road  London  United Kingdom,,,,51.486173,0.010338,,,
London,Greggs,8737a694-44f1-440f-a293-72fefcbdeefd,522 London Road  Sutton  United Kingdom,,,,51.371621,-0.227124,,,
London,Hummingbird Bakery,acdd454b-48d0-4a1c-8f72-68f227f98405,405 Saint John Street  London  United Kingdom,,,,51.531287,-0.106484,,,
London,Taylor St. Baristas,c388b764-53de-45b6-b837-d6f93b5d48d2,1 Harbour Exchange Square  London  United Kingdom,,,,51.499063,-0.014285,,,
